wd_source_id wd_ra wd_dec
309695832425488640 18.08181166587602 29.14868646723277
309841174118582016 18.682882608329304 29.93123635800552
313996228559363840 18.461574113546195 33.12809687414332
314036326374192000 18.810411762009853 33.56879991439471
2252619950579738880 288.74121575266275 63.80616384483437
239523454152475520 49.613873125341335 42.21295625332352
239290357693974528 49.50271578695813 40.71744545175397
1996921683953512576 349.9561984126667 55.72470093380721
276898293920976768 65.51342661578207 56.85666462851143
555726333826431360 54.89035168501199 79.06497252627378
555837113919985792 63.71105849175503 79.95728183330729
140562219332587008 42.93938702057067 35.76211258039113
1103420735210642432 99.92250798125298 64.00760333678245
1103673313648946176 97.62558316240778 64.44780577358674
1102619259953423616 102.54263771648446 66.40525873029972
374254619721557504 14.10760806650935 40.909253080455045
371742098213216768 20.525838105685597 40.16464951439046
372308896456871808 21.910888896735308 41.84512331138912
1874962101848694656 335.48233829476555 21.97069705334575
1874965499168713600 335.5314868873421 22.11201394390245
1875741857456294912 337.4360253228394 24.37785943471971
1877088553041925888 339.34214201050554 24.407632598079488
379124945131299456 7.839630533134724 39.00962708008969
379359102453525376 6.638776199047009 39.150634453553145
1958785020063453312 334.36363886673854 42.69780287659749
221424221446885248 56.10031991556905 35.54413859528865
1882351369745003648 336.568066338884 28.960601772259427
1881189868852288896 337.60591012920804 27.245274688606603
1884923638542537984 346.6224633485203 28.31414493157586
1883275715427343104 345.44662629067307 27.44906930796553
226378590780420992 60.222200117686846 37.66876758754477
226433630783188736 60.221711051497465 38.25520914404096
2224491655704638848 331.167645303622 71.48427690311827
2224872464684307200 337.0488403950709 67.23733573022334
1890674565391178112 341.0626105753067 32.32213402783112
1889409474189137152 343.8355317815915 31.02478973772182
1890970368378878720 343.0464662579974 33.179501423853
1892968971280501376 330.1431166058514 27.270881061189183
1890378487527705088 344.51305277098146 33.96795045293511
1888975098374142592 340.94937110580264 31.930348976315127
2237514138279177728 298.4443036754415 60.70189176660795
300657331448764672 29.85895177537721 29.168377338746247
105831434442927616 30.82358750670294 27.096063499850004
290678477446232960 26.33241871174532 23.2978399020685
296387240605264896 21.951820942686915 27.766776678818776
299786758755778432 30.412315997514767 28.358227874790607
288885272765489280 23.48959451391413 21.41514869981771
293402998540520448 21.084145765829614 24.041635008773337
1275662878128520064 226.29455134914335 28.87450473549062
1268991900565111680 223.1276266179121 26.79853919745124
1271913955797238144 231.6394265355977 28.85516935068465
1276054682231244160 225.4845057626377 30.38307578919634
1276392605958192640 229.01264016345584 31.250137528468866
1261742816108467328 227.04076827158897 21.843647677927347
1266120732108636160 224.20847565484868 23.916140699003037
1277028742153245952 231.63759622560525 31.75379962148905
1271096675060378624 231.52146547440003 28.081055242387244
1274417200175476608 233.89213495092724 31.95616490709898
1271112338804063744 231.925673338666 28.18487215719601
1278161964981362816 229.75379405690768 33.08914900965644
1275099137904555264 229.40425187304427 29.12538762867612
1271912748912430208 231.5948756629562 28.86727521125026
1271961436661046912 231.60645755880307 28.929094354552955
2240788754489491968 297.17212674817364 62.05352096831368
1291855244137342208 226.2316944935648 36.15297732216017
1296809506093920000 224.42481071321723 40.13936450284937
1292672146917248128 222.1883279030452 34.134672794859995
1284656092969764608 215.260883077628 28.86841919142316
1284883279561188480 215.4702315179332 29.973304638043864
1297359605506271104 247.0642457552158 20.61963327441527
1297367267730793600 247.310117263288 20.740755036480905
1289549984869076864 222.93309929760244 33.083075609848805
1297547798087250816 246.99129855431948 21.31288504047054
1293984826363637760 220.58550023681235 35.564115348316044
1281693184011700224 221.38591230476217 29.152243382871276
1282030970304135296 224.46728749834716 29.878518804579155
1290874140464015232 229.2716541278575 34.77864474725173
1286904074559066368 217.9568299852592 31.462880068241333
1299835087216542080 250.10791907301845 24.20299913889196
1735695553893917312 312.2820799968644 5.740918939429884
1735059928798967296 311.36700799425944 4.213398800978933
1732916396519885184 317.2709675555755 4.516852101401295
1961432609705592576 332.45454204994667 42.88633448453252
1902773453904187776 340.401666369642 32.93578779520945
1907699403439928576 337.630226440961 37.325225788303406
1909857160646419968 348.5321054343852 31.429141309520357
1911568035098578944 347.646919692715 33.92162969963131
1910686334148785024 347.2968330330433 31.98305560636745
1910890430994366336 347.76089738574234 32.90413539402169
789718973908468480 169.50582112323744 48.73895247346452
777512951728187392 166.99673361675232 40.98638816125116
790242715102094208 171.76751886772882 49.8335376871113
784723407250662272 173.22741068606152 46.024009824153566
791015813513535232 176.79309040724354 50.1878883440066
766032435426132096 173.65983711293018 37.80990789024459
785682151323681024 171.17265567567375 46.598170470424535
779606383212607104 160.48480158941038 41.17037008056213
767724270288678784 174.3582383316966 40.32873973049136
780680571713940864 159.2571498380258 42.12868405630434
787147765974908544 175.63719377327257 47.5676034418228
793575201703625984 146.58968739367643 32.85757022467031
781816642102578048 164.1437291294988 43.746412287414266
769409069995618432 175.45581694066564 42.44956824461097
763197172895543168 165.48588642474166 37.600997478934616
789247828878324096 173.14988771278226 49.41213558987837
818204395309348864 142.92018321296294 45.07504084290395
802592670224001664 152.5585126927877 38.82625426538243
802706160439361792 153.06236257627 39.31752140627917
798548430235620992 141.40148964530525 35.15240520250435
814612909295736192 143.35616546816627 42.239470503693255
798900651914173824 143.18523340321502 36.305567624415424
809719464076796416 152.53174155747075 45.02446474726321
819859744423870848 147.8218431417957 43.54546066552736
804880311546740096 156.24749256168872 41.97207202518664
816035402464238592 138.958243321262 41.664291051839584
801005937507834752 145.2729042315824 39.73683764248237
805992948591057280 154.5567062362034 43.85440626867277
801128670493386880 146.7682648805078 39.49142920853738
812109085097488768 138.74482117108172 38.61654046917732
1508896885251959424 210.74149724195064 46.63261331147735
1498332021616231424 211.8726242409298 41.58259820062957
1503942515919859712 205.63759325242404 46.209781266406
1493747912827890176 220.91144554739284 45.24523077653957
1505061200282617728 213.90039369741297 44.59305912809089
1495004585897788416 217.55196325005215 46.56294580819738
1510797043207921408 207.43190812056423 50.16694268759071
1510836763065573248 208.12588980501056 50.01639432440789
1505603779206567808 212.26169200914765 45.5831745945415
1496488548639895680 207.44048912487747 38.36919285434604
1496782947172667264 207.0075250890027 39.20834393351428
1497518829687875840 210.5306553807194 39.17451607194143
1508121484739540224 213.6122108757762 49.275145680051104
1487961702821097728 219.0565718804714 39.447925669145945
1487987713144372608 219.31655425524764 39.66076619831178
2160488916348534912 276.7889382235519 63.92388716004684
322947627599218688 22.6704002137248 38.77298085102535
1471541969835207552 206.56292585556125 36.92463022505321
1471807609265922944 204.75926148319607 35.97185931149843
1477612029933470080 213.8905266020468 31.59812070903729
1477734110083441664 213.50905123538655 32.535737227387514
1482708816083818752 212.7558735004002 36.28930010504237
1483533488459297920 211.44927060761987 36.76504762125938
1480124929399017600 217.69537442322067 35.37143832392462
1475565392117253632 203.7005944752906 37.76330495149889
1475959330813942656 204.40491905958112 39.35194250148354
1485852491629542144 214.32901682516703 40.3651775169188
1487335427869316736 217.88244306318924 37.58977132662324
1487611882031358976 217.41828539894837 38.38911070413765
508792687857693952 30.55203903761217 62.35214662294823
1737969103421980672 315.71521737155587 7.894896267284339
1737227512894355456 316.0362612388675 8.02057365975936
1737331691621128192 313.8509747820836 6.793889107476949
1740539585513743488 321.0806668615813 8.861644518590795
1596812426258489600 234.625445472952 52.19812760064646
1597110492693333504 237.62380566815173 53.21197444169024
1602274318989755264 231.1787159215512 56.93953736943607
1584877880373669504 184.2351809730619 64.78921186880687
1603484194096937344 219.58126370215268 49.75804199139289
1586418811560728192 223.3442281511104 43.91834214204552
1595020561608875520 234.95095385660176 51.13830867562508
1591027895583640960 219.9525256926623 47.87351835432873
1595344195983474176 233.43888017242767 52.02579601180979
1591934305483456256 222.19831686560943 50.62703468706985
1606153735313233792 223.23749034805851 53.531928631678426
1592206876993822592 226.2755004708035 49.67420330683421
1600448820449332864 227.2254141537649 55.64173233631919
1592291440603001216 225.60232143263636 50.0807307497226
60519628254401408 47.193930090073216 20.227024730193357
59506604382920576 48.72384715944544 19.726817313132127
1522249010860239360 196.74691847985875 36.26409711107143
1523116177642231808 197.8506553087154 38.621310882124455
1523397828713912192 195.70322344818905 37.86522046934154
1530260941639937920 194.26594498301665 44.572232530569565
1530396937482721280 193.09375106034088 44.775945331085
1542767405367918080 190.67175917858387 45.97195383332617
1536694184174598016 183.25241779687988 42.32560719600171
1519147593502380928 186.38177451726756 35.41372987756615
1543842663320171008 188.19697737246383 48.1581318185652
1526403103230693120 199.0684270676272 43.741491890497656
1526855620985274240 194.1064314923556 40.01081669998179
1545425337290220416 184.95575528386232 47.70412591227954
1545719460951987328 183.36684418192047 48.870411845211606
1550110425056403200 201.860835794348 44.70829562250903
1304868823245737088 248.4090830903716 27.959746135652832
1304881884242947200 248.54682617173196 28.203443338756905
1307081869571380480 254.72298410488617 27.79993067586713
1307091623440490752 254.93904529798493 28.05560225424704
1303095830682512768 243.3128719784964 24.85968054288646
1302654750424575616 245.83135951586956 25.646792082732023
1306045197607519360 253.092637909988 24.70351947495416
1895978094088684416 334.3430794590434 32.2873793498942
1939308236730745472 355.9630192139827 47.42998152714787
1938734321723147136 352.2798376079248 47.149917883380624
1319255589299298432 245.56113133123344 31.900768189364463
1312816162010220928 253.23637521188957 30.43773468022943
1314702614727004928 253.5064845543838 34.01914567791295
1311660540930405632 251.41554184805167 30.99209281990144
1313935808447451648 251.92114006998312 31.69099936996374
1312077500651898624 248.39739601995635 30.450342195763973
1312124917091171072 249.0672406921876 30.51983844346613
1608455665986529408 215.78925852095443 53.73794969794738
1608497864040134016 216.89813322340035 53.808401344189576
1613297915194682368 226.7000805309561 57.85964712942472
1613799674748191616 221.365354654933 57.623503573403056
1615508998718174464 230.46654948664693 60.73416482841966
1615886474803816448 228.08034177508955 60.2923489627485
1611374216521821952 215.3329917112001 57.05827133295732
1628170669682030208 243.90872406529385 61.54672373805754
1621409527868757632 240.39335256300245 55.40311856915542
1612720366646956928 225.33239901884696 56.15400117935216
1628379675674825984 243.89520561193453 61.93887941126419
1552506849303732096 203.74648722629763 48.71957911932447
1575164966453056000 183.18859833138504 56.39323145209934
1552983762470577408 199.9073877889235 48.19649067254697
1575509800786419712 180.01123976063613 57.45191677710186
1564729875257064832 197.259887492878 55.416743055853786
1576983485669875200 195.62772979095345 56.96288878492168
1565740944918450048 204.15504563130995 57.1007047452668
1578099872224552320 192.42056371531865 58.48068048683308
1561429008204253440 206.8513967665297 54.45720730172485
1567146533093584128 198.64447515233775 59.6196191022779
1572472777873339264 187.2961581837541 54.01264009081471
1567852557000106496 193.35162352750527 50.22816409648551
1562564902501092864 203.98849480348005 55.937717945223625
1551633527833800448 204.41529283548996 45.97590192447976
1551861813935664896 202.0470642085749 46.51401193012079
1568522503175821440 190.1694412533843 50.69715212559398
1580122557007924096 190.78095262653864 61.27720199540847
1563485090653448704 201.4990099682349 54.17435625706428
1574343386453534208 185.2600620054118 55.809729667170245
74803108933097216 36.17689121041092 13.613684884340476
80094233763921792 33.07742943457232 16.641472307583722
75596273428325888 35.78124642871281 14.142923037454672
76977912867771392 30.285862513905567 13.68056679240785
77232862125996160 32.483888675636464 14.025617902509724
77456917686679680 32.24930520825832 14.554689656409307
78630783787018624 29.9587008420414 15.831669889570092
1749541875622774784 309.3262961936575 8.898471156800014
1379988076130545536 242.8229932014072 40.28424078007229
1373493230881144448 239.4205082330056 37.63809743070168
1380183514323483264 241.0751901792508 40.459607125138646
1380283982197020032 241.567861073147 40.75602814436044
1386704545987569280 243.97541514529237 46.04958894578397
1380731071113101056 243.4602423878781 40.363018636967446
1374406783309116544 235.2045831238045 36.009669284296315
1374525397422084992 234.0505392708444 35.70964248247923
1384735256239470976 239.3785081240673 43.72435839473585
1388260114422878720 229.01915806901047 37.64559235052021
1385306418169747584 242.62930415617052 43.92235610802678
1391258894950913280 234.89893201078564 43.6969310006633
1376294816572980480 236.00394974940704 37.550522457117
1326806317897302144 249.97360981031173 34.78151302717958
1324732398450984064 248.77154045140293 32.253265686192385
1327308515538204032 251.79377457974752 35.97545324324567
1322796261553165824 243.20483540738056 32.92656402961853
1325520743991654784 245.6566637551629 32.74528365394275
1323407624377828224 240.6726853382804 33.38346026667199
1332219454160767360 246.8529927015982 39.34091272773901
1329649307075077504 245.6142940303153 36.57908878737406
1332395582177845120 246.1672325681259 39.36812332046745
1329841618530337408 244.2555194448078 35.38880153712407
248736880560572800 56.69116217263896 48.84005310748021
248782647728426240 56.23753682715092 49.077661020164015
1978108795186800384 326.78811376330884 48.86170196795977
568072238794453120 53.46615851573639 80.48883318598787
1404862121527238400 238.3508377204764 52.40868909415021
1401194425616994048 236.3220531658308 46.99016234603671
1394111509147586304 231.50855530441635 43.48667774753677
1402147706492229120 232.42921227065128 48.60685514594209
1395100313699620992 229.33081109103296 44.35814935727734
1406701020366745984 247.84130574936816 45.57668967844982
1396039159191996160 231.8654275254908 47.51514614218254
1400175625012553472 241.56390584541512 49.2609363152999
1396664918746253440 236.74177605909705 44.60835189405472
1392710284657419264 229.38532058518103 42.8946247387701
1397145748925854464 239.3578677773872 45.68289996698353
1409151522547307648 254.33778648052763 49.08318433998232
1409222853363661440 255.36052200786932 49.22619907099608
1134182287417880192 155.24742113211437 81.58008381508552
1128419510753474176 168.12351552267447 77.20062848919152
1133183552902994944 162.88568610098153 80.55718825679662
1133810794221801856 156.08998890360698 80.3280372207771
584900504773984256 133.6944366584438 8.29159909177695
585982905252126976 139.9818895264369 6.547850815636667
586165424182381440 142.09574686632604 7.005766939895184
587216278125678208 140.80532548174625 7.805610918550881
587767202170593536 144.04470523923035 7.78385438279228
2171011478850642688 322.6466692905622 50.305473069627496
1216904938085442432 236.47696790923783 21.931968754570065
1219474874717123584 237.46832874051108 24.27662697255844
1217631341613757696 234.68993207625297 22.8302753371338
1219920937135864192 239.078207651022 24.89828372074956
1217765378949190272 235.88753519954872 22.91588461993858
1220062430539961344 239.90572179748892 25.48556629906007
1220291330820135552 238.05116274457816 26.004977457022537
1218662305561020672 239.29154419018263 23.752528303791493
1219020261019461760 240.5527769448864 24.61878419046988
1233194378944873216 212.14519991583535 17.072238694559665
2110942860818007808 279.39990016439685 42.22172788754589
2110178764660326528 278.7166491922581 40.39921649579372
1667676667927290368 213.10207071229772 63.34186572811748
1682270490058754816 191.7716577156048 67.5909253241624
1664401914277704192 205.55403303760332 61.759645401464006
1678324235451858432 201.3971891996403 66.23018648629635
1678701814617460864 198.30017385115804 67.54795453825515
1671045880794484608 210.8581994221445 65.23930670235521
1680828407545537280 188.4236610948174 66.51306368946523
1667388767679441024 216.62366321236613 63.90197663077674
2230514539885276032 333.0809833668263 71.74154805903628
1804015873552680576 306.25458831641134 13.1737630565308
1805108066551601536 304.655213751719 14.06266072146314
1703379704562897280 248.5498625676396 75.98331288995703
1705328893864510976 267.08593669287075 77.95894256564866
1044069612939334272 130.61274202059823 63.39562245848345
1058921369330372864 164.99131109841443 65.33551636986648
942727866726515968 96.6789337539336 35.883424609193696
942871185491320448 96.65466430818688 36.10647780400303
1046511456465723008 149.52162771105242 58.52988227460544
1059181781789271424 167.9651618636552 66.86732121019456
1054535520527813120 166.84330668535677 63.16154019696543
1055117196537293952 163.26623842368198 62.99337763985398
1045681604360330624 152.07727824232745 56.78845748125799
1056993173828693888 176.09554402987246 66.39664569475076
1052236755246289280 156.7194087556286 62.73507654853898
942461445610425856 96.9533293127999 35.000532283915604
1057476580987879808 173.67928265673248 66.73508872431603
1067716813814487296 138.87992260098306 64.94533346719093
2176873834331804672 316.66149003394486 55.21337261799584
946496133591652608 109.31900536369402 38.40719894399991
947617674108733568 107.42568838400622 40.0201594685345
1792836069385045760 325.78405795845543 21.16012492106903
1076226209178289920 176.4608631602422 74.07513919383764
1238551745056007424 216.8855494541568 17.61149510142304
1238692143242528512 217.427947997475 18.352020793616223
1252527607292758144 213.3740195020319 21.628212046138916
1235533276400203776 217.31001403661512 17.53861011274648
1249009616761568640 202.8747277372817 19.732111972609435
1235761287625352704 219.17529208314195 17.62919677569391
1245026464090289280 207.8260895621944 18.31689729183245
1240952670429412992 220.43014165003555 21.027934448930843
1236565889617512832 222.12853974389807 18.15889568790622
1242401517517692032 217.881102065944 22.858131059322982
1251824057289839744 207.00533857595104 23.58012342188568
1247113332863967744 212.1222990593327 20.607730110027685
1258660610138468096 211.45691868765508 26.52159779578029
1707906973753825408 243.22998981357296 78.9815164298512
1794881504606694784 330.0169554890302 23.328768910278782
1794948815334766848 329.570665732166 23.540891232414847
1797456285963649280 323.1317866306721 24.087240612926784
1797763668181314304 325.42032157217545 24.85105877162737
1798091391365625088 322.1597517267168 23.798648127239307
1011835745943701888 140.21553227083197 47.93616096020416
1011919858583076096 139.15933493374413 47.88159520798828
1012669691155648128 137.07851220777815 49.08767836021799
1012999342778291072 139.08840214522567 49.91719926301781
1007588298165790720 97.33649137541327 64.15926589151054
1009022026969189632 135.2841865778098 43.16592556060129
1009152319097069568 134.78095834855847 43.601382918273366
1015082573717076992 131.45397533819587 48.87938887446893
1011119104880885376 138.2035774654553 45.92703385160807
1021512753938522752 143.72285926540516 54.12956016267521
1021853636902771584 146.1845909220588 55.28861869487258
1021926758721368576 147.59187442718073 55.71909412713421
1036428286300578560 137.62995851114778 56.37262781950504
1038076351151065088 134.89704427889473 60.26911541674556
1031072805679915392 130.17261676810034 55.66469503689101
1023107355036450432 141.43257956737295 54.45088566798993
1034697483201108864 128.7375647848105 58.78854734320733
1023352649208495744 141.31214228713756 55.154519746919945
1038749458425079808 141.55778086717456 59.764272873896
1039007461405089408 140.46882206101384 60.48423563130398
1026706846867638144 143.67146148835337 59.36503352571574
1031980349448434176 125.11885008369654 53.575338551222096
1028227230930769152 127.04004876582384 51.9456039922384
1041814686389942784 126.53094968604611 60.2725877702865
147971725111014144 69.16587648762176 25.29487039888718
1940284426957710848 353.87292593652325 48.02148319155607
1211355290583415168 233.4170593108176 21.150468750038964
1211385664592296576 233.54542283008533 21.399393787797194
1205863230004087808 240.3162189346332 21.106250083069508
1203312813999856896 239.83779825512883 19.06876998422124
1212425463290645504 228.572579122358 19.69346318344769
1208812601224947328 231.22940888266453 17.820387407131886
1212898184570742400 225.4378433378789 19.14152422204201
1204122565656852864 237.61128368544468 20.330932382223587
1204247364523767168 238.74835094842143 20.17792980363101
1210067247072723200 234.03417969699143 19.029845128944068
876907252397883776 121.67977013740573 30.22567511891358
877243737313813760 120.28804624522914 29.72603312696234
1336766518856940800 259.7926897026399 35.51733888139307
1335954666959654912 262.71086640026294 34.82304905978019
1334638379741833728 257.216867381474 33.21557574701937
879675857037554048 113.52538004854242 30.145170182763117
885167608377582464 110.6733002319301 28.87016501562032
175817750438186240 65.65741369054857 33.95929016219075
889525870608342784 107.2623081119392 30.843070074763716
889627811656500736 107.3927040676238 31.173195711272395
433960819825678848 43.69017378944163 45.95471985604734
101341441272013312 36.741750037023074 22.271443829677203
107515710163394048 32.38868749640308 28.416545427060537
91690164426711040 27.090195129187663 17.870417674280404
100695959227060480 32.68386063803836 22.88423194932165
96658960551121536 24.621026965990115 20.98433302614252
2051705052676169600 291.837307919949 37.09501672423946
196589861548739584 88.20619494186667 44.62510732632827
398399826348877568 19.31275070832663 46.84032754960966
1655504180855034624 258.67013537061825 74.08901267367943
1658180327732439040 210.26465554196832 56.98714827504141
1659839353339803520 213.2560632295548 59.37953365363269
1660623167691148800 213.68254100730215 61.36606579683251
1856123481943041152 310.43093400811057 26.518266947486023
1856242946466347008 311.7226126673175 27.26227749860764
2193614246754802304 309.4856454777521 58.795037723943
2014749990114568320 343.95468922746915 61.17149329811419
518201792978858880 27.965393161643807 64.43036727635183
518966292856747520 30.8387708895626 67.3532457600671
520790043346964608 35.98571063849756 68.8184182500658
694796825114665728 139.49009304554417 26.887554918942108
690830169413571584 131.75522852186342 25.25177284946624
699628147926656768 136.15266620246194 30.290546350395594
700127326205823744 136.84621497551524 31.50456652696042
700263807383349248 137.3026875438919 32.145229683291774
692130376274309376 136.99213006398057 27.55502624466144
692221154702976512 135.38967781748426 27.13988878748473
697614190519335296 143.53051770443315 31.015281941425226
698031519604283520 143.4369776686459 32.426953871303006
703842232400051328 128.7845023901879 26.946138074701185
1763076790744348416 312.2249774219082 16.305921390964645
362614021399794176 13.8133622382128 33.35158190523761
366845251381556992 7.620544122338964 37.214932006529246
365324386280312576 8.387852879155592 35.12275430289455
361054432874158848 13.666755221232949 32.87713751503033
365586551084011136 10.080727047139224 35.65869289132798
361278458368372992 12.58871837524935 32.97694024393411
367799116372410752 13.818124761616172 38.796693884167
368507712964079872 9.372716542289409 38.72504445913924
1766393025187936256 326.8269876335573 12.472699105737483
1766826194114406656 324.089881175873 11.623995690043822
1764854220013851392 314.8958171143295 17.130437082446843
1767050911098544512 324.3523867863132 12.653178076347947
1764416167709248768 313.4033677772478 16.72093804039986
1767216692541081216 326.53532759248856 12.920251758208792
1763917058150148608 317.2583018952488 16.886517591629065
1767628326501981952 326.2907207402514 13.929910635037425
1767660379842265088 326.1415459506431 14.359051728189376
1766164322474245376 328.756060909493 12.021122708030108
674889926578102528 116.90993928171804 22.59486929879185
673346216547706624 118.21822030076262 20.109221454406192
677925815619350016 126.54759801044868 23.135562489921277
680942501864322944 121.82552220063089 24.572143429821725
674111025666608640 120.32935846301469 22.325900964138487
674429853974804352 116.90000172449106 21.110069801455303
679160601536162816 125.46380967787552 24.82868498954141
672816969200760064 114.83243737329389 20.14153822656666
679451907694651904 125.08124852168116 25.50971298945757
