,Unnamed: 0,Unnamed: 0.1,bestObjID,specObjID,plate,mjd,fiberID,url,source_id,object_num,mainseq_source,mainseq_bestobjid,mainseq_sourceobjid,mainseq_plate,mainseq_mjd,mainseq_fiberID,mainseq_url
0,0,75,1237664091830812971,3.2809776828289126e+18,2914,54533,383,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2914/spec-2914-54533-0383.fits,697212800055168896,2,697212800055168896,1237664091830812971,3.2809776828289126e+18,2914,54533,383,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2914/spec-2914-54533-0383.fits
1,1,155,1237672005834114035,3.176330012039159e+18,2821,54393,605,https://data.sdss.org/sas/dr14/sdss/spectro/redux/103/spectra/2821/spec-2821-54393-0605.fits,2052736600737294336,2,2052736600737294336,1237672005834114035,3.176330012039159e+18,2821,54393,605,https://data.sdss.org/sas/dr14/sdss/spectro/redux/103/spectra/2821/spec-2821-54393-0605.fits
2,2,159,1237658608219062381,1.0752457214452306e+18,955,52409,41,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0955/spec-0955-52409-0041.fits,1581112431006331136,2,1581112431006331136,1237658608219062381,1.0752457214452306e+18,955,52409,41,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0955/spec-0955-52409-0041.fits
3,3,294,1237661125071732829,1.7823455064841523e+18,1583,52941,167,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1583/spec-1583-52941-0167.fits,673438365068121600,2,673438365068121600,1237661125071732829,1.7823455064841523e+18,1583,52941,167,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1583/spec-1583-52941-0167.fits
4,4,299,1237661125074944335,1.784700385865263e+18,1585,52962,542,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1585/spec-1585-52962-0542.fits,679160601536162816,2,679160601536162816,1237661125074944335,1.784700385865263e+18,1585,52962,542,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1585/spec-1585-52962-0542.fits
5,5,395,1237662193452712021,1.6325653626272092e+18,1450,53120,38,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1450/spec-1450-53120-0038.fits,1536455899387245312,2,1536455899387245312,1237662193452712021,1.6325653626272092e+18,1450,53120,38,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1450/spec-1450-53120-0038.fits
6,6,451,1237661871347204180,1.5629093768454738e+18,1388,53119,583,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1388/spec-1388-53119-0583.fits,1274417200175476608,2,1274417200175476608,1237661871347204180,1.5629093768454738e+18,1388,53119,583,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1388/spec-1388-53119-0583.fits
7,7,511,1237665126927237227,2.37233191525341e+18,2107,53786,221,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2107/spec-2107-53786-0221.fits,757911884925087104,1,757911988004305280,1237665126927237234,2.372323119160388e+18,2107,53786,189,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2107/spec-2107-53786-0189.fits
8,8,512,1237665126927237234,2.372323119160388e+18,2107,53786,189,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2107/spec-2107-53786-0189.fits,757911988004305280,2,757911988004305280,1237665126927237234,2.372323119160388e+18,2107,53786,189,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2107/spec-2107-53786-0189.fits
9,9,726,1237651753476423712,5.855543016072417e+17,520,52288,314,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0520/spec-0520-52288-0314.fits,3700595572296253440,2,3700595572296253440,1237651753476423712,5.855543016072417e+17,520,52288,314,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0520/spec-0520-52288-0314.fits
10,10,733,1237670596016603239,2.740488815956224e+18,2434,53826,176,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2434/spec-2434-53826-0176.fits,606938634805314944,2,606938634805314944,1237670596016603239,2.740488815956224e+18,2434,53826,176,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2434/spec-2434-53826-0176.fits
11,11,779,1237662236409724946,2.0605530366772777e+18,1830,54560,568,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1830/spec-1830-54560-0568.fits,1160949249455394048,2,1160949249455394048,1237662236409724946,2.0605530366772777e+18,1830,54560,568,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1830/spec-1830-54560-0568.fits
12,12,917,1237659161743523930,1.5121759806748365e+18,1343,52790,336,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1343/spec-1343-52790-0336.fits,1311660540930405632,2,1311660540930405632,1237659161743523930,1.5121759806748365e+18,1343,52790,336,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1343/spec-1343-52790-0336.fits
13,13,950,1237662337334772372,2.4669218150883267e+18,2191,54621,273,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2191/spec-2191-54621-0273.fits,1299889169443372288,2,1299889169443372288,1237662337334772372,2.4669218150883267e+18,2191,54621,273,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2191/spec-2191-54621-0273.fits
14,14,991,1237655368752431119,8.793636011843523e+17,781,52373,130,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0781/spec-0781-52373-0130.fits,1580126370938935424,2,1580126370938935424,1237655368752431119,8.793636011843523e+17,781,52373,130,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0781/spec-0781-52373-0130.fits
15,15,1036,1237665530644398156,2.4274996486975263e+18,2156,54525,216,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2156/spec-2156-54525-0216.fits,1212425463290645504,2,1212425463290645504,1237665530644398156,2.4274996486975263e+18,2156,54525,216,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2156/spec-2156-54525-0216.fits
16,16,1132,1237668289621000316,3.229210474994232e+18,2868,54451,471,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2868/spec-2868-54451-0471.fits,3890541115140838016,2,3890541115140838016,1237668289621000316,3.229210474994232e+18,2868,54451,471,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2868/spec-2868-54451-0471.fits
17,17,1289,1237662238014701706,2.036877514789382e+18,1809,53792,453,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1809/spec-1809-53792-0453.fits,3723088655326161280,2,3723088655326161280,1237662238014701706,2.036877514789382e+18,1809,53792,453,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1809/spec-1809-53792-0453.fits
18,18,1377,1237663234448425567,2.117944223318698e+18,1881,53261,460,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1881/spec-1881-53261-0460.fits,2879696785088954368,2,2879696785088954368,1237663234448425567,2.117944223318698e+18,1881,53261,460,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1881/spec-1881-53261-0460.fits
19,19,1428,1237649961381724270,5.179403777060639e+17,460,51924,96,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0460/spec-0460-51924-0096.fits,5168320033461411200,2,5168320033461411200,1237649961381724270,5.179403777060639e+17,460,51924,96,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0460/spec-0460-51924-0096.fits
20,20,1432,1237649961383952502,2.330635134836959e+18,2070,53729,81,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2070/spec-2070-53729-0081.fits,3243900253623213568,2,3243900253623213568,1237649961383952502,2.3306389776918385e+18,2070,53405,95,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2070/spec-2070-53405-0095.fits
21,21,1474,1237667731805241722,2.724743264052734e+18,2420,54086,238,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2420/spec-2420-54086-0238.fits,649713519778286592,2,649713519778286592,1237667731805241722,2.724743264052734e+18,2420,54086,238,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2420/spec-2420-54086-0238.fits
22,22,1486,1237680070171427091,2.317231806841121e+18,2058,53349,472,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2058/spec-2058-53349-0472.fits,2806739000264778880,2,2806739000264778880,1237680070171427091,2.317231806841121e+18,2058,53349,472,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2058/spec-2058-53349-0472.fits
23,23,1500,1237655369827418220,8.828023230284698e+17,784,52327,352,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0784/spec-0784-52327-0352.fits,1675571127054789120,2,1675571127054789120,1237655369827418220,8.828023230284698e+17,784,52327,352,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0784/spec-0784-52327-0352.fits
24,24,1505,1237668625703370805,2.9331166671122207e+18,2605,54484,536,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2605/spec-2605-54484-0536.fits,3938574586270179712,2,3938574586270179712,1237668625703370805,2.9331166671122207e+18,2605,54484,536,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2605/spec-2605-54484-0536.fits
25,25,1776,1237668296593768500,2.9397601911277097e+18,2611,54477,129,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2611/spec-2611-54477-0129.fits,3947322403860036352,2,3947322403860036352,1237668296593768500,2.9397601911277097e+18,2611,54477,129,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2611/spec-2611-54477-0129.fits
26,26,1950,1237665127461093501,2.2732389735832228e+18,2019,53430,171,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2019/spec-2019-53430-0171.fits,736206151003166720,2,736206151003166720,1237665127461093501,2.2732389735832228e+18,2019,53430,171,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2019/spec-2019-53430-0171.fits
27,27,1980,1237651752395407523,5.754041658538988e+17,511,52636,252,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0511/spec-0511-52636-0252.fits,3810613319950147840,2,3810613319950147840,1237651752395407523,5.754041658538988e+17,511,52636,252,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0511/spec-0511-52636-0252.fits
28,28,2088,1237649962994565230,2.330755256482294e+18,2070,53729,518,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2070/spec-2070-53729-0518.fits,3244617478801862656,2,3244617478801862656,1237649962994565230,2.3307525022674063e+18,2070,53405,508,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2070/spec-2070-53405-0508.fits
29,29,2111,1237656238473019703,4.178378180400517e+17,371,52078,469,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0371/spec-0371-52078-0469.fits,2681271838634044544,2,2681271838634044544,1237656238473019703,4.178378180400517e+17,371,52078,469,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0371/spec-0371-52078-0469.fits
30,30,2192,1237651753464561710,5.6861165254347366e+17,505,52317,117,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0505/spec-0505-52317-0117.fits,3855792630692650112,2,3855792630692650112,1237651753464561710,5.6861165254347366e+17,505,52317,117,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0505/spec-0505-52317-0117.fits
31,31,2409,1237668727163453998,3.175070799803476e+18,2820,54599,120,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2820/spec-2820-54599-0120.fits,1348542799491711616,2,1348542799491711616,1237668727163453998,3.175070799803476e+18,2820,54599,120,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2820/spec-2820-54599-0120.fits
32,32,2438,1237660764831875304,3.283148393223842e+18,2916,54507,88,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0088.fits,673832608706401152,2,673832608706401152,1237660764831875304,3.283148393223842e+18,2916,54507,88,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2916/spec-2916-54507-0088.fits
33,33,2510,1237654652557197412,8.489656757235487e+17,754,52232,135,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0754/spec-0754-52232-0135.fits,879383936697674496,2,879383936697674496,1237654652557197412,8.489656757235487e+17,754,52232,135,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0754/spec-0754-52232-0135.fits
34,34,2524,1237655370899718265,8.794570596727132e+17,781,52373,470,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0781/spec-0781-52373-0470.fits,1580749656593029632,2,1580749656593029632,1237655370899718265,8.794570596727132e+17,781,52373,470,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0781/spec-0781-52373-0470.fits
35,35,2725,1237678579280642548,2.544556665366145e+18,2260,53638,83,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2260/spec-2260-53638-0083.fits,1781347890859073024,2,1781347890859073024,1237678579280642548,2.544556665366145e+18,2260,53638,83,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2260/spec-2260-53638-0083.fits
36,36,2738,1237660962398404819,1.4277716980898468e+18,1268,52933,475,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1268/spec-1268-52933-0475.fits,707673416242396160,2,707673416242396160,1237660962398404819,1.4277716980898468e+18,1268,52933,475,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1268/spec-1268-52933-0475.fits
37,37,2746,1237649963533795554,5.236429945286431e+17,465,51910,362,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0465/spec-0465-51910-0362.fits,3245580547908748288,2,3245580547908748288,1237649963533795554,5.236429945286431e+17,465,51910,362,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0465/spec-0465-51910-0362.fits
38,38,2759,1237667429019418713,2.746193081761032e+18,2439,53795,448,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2439/spec-2439-53795-0448.fits,635639045092641280,2,635639045092641280,1237667429019418713,2.746193081761032e+18,2439,53795,448,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2439/spec-2439-53795-0448.fits
39,39,2771,1237668296595800234,2.927499258162604e+18,2600,54243,580,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2600/spec-2600-54243-0580.fits,3935998709699528960,2,3935998709699528960,1237668296595800234,2.927499258162604e+18,2600,54243,580,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2600/spec-2600-54243-0580.fits
40,40,2784,1237649964066078803,5.1802778888047206e+17,460,51924,414,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0460/spec-0460-51924-0414.fits,5169997922565331968,2,5169997922565331968,1237649964066078803,5.1802778888047206e+17,460,51924,414,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0460/spec-0460-51924-0414.fits
41,41,2848,1237667143394722416,2.3418908290119373e+18,2080,53350,69,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2080/spec-2080-53350-0069.fits,655086691367669504,2,655086691367669504,1237667143394722416,2.3418908290119373e+18,2080,53350,69,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2080/spec-2080-53350-0069.fits
42,42,2892,1237668297127690257,2.831676268989147e+18,2515,54180,138,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2515/spec-2515-54180-0138.fits,3975115240311668096,2,3975115240311668096,1237668297127690257,2.831676268989147e+18,2515,54180,138,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2515/spec-2515-54180-0138.fits
43,43,2935,1237662474764288017,1.59438839065506e+18,1416,52875,415,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1416/spec-1416-52875-0415.fits,1376294816572980480,2,1376294816572980480,1237662474764288017,1.59438839065506e+18,1416,52875,415,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1416/spec-1416-52875-0415.fits
44,44,3038,1237662196149911671,1.5211683365226025e+18,1351,52790,282,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1351/spec-1351-52790-0282.fits,1294445526029702912,2,1294445526029702912,1237662196149911671,1.5211683365226025e+18,1351,52790,282,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1351/spec-1351-52790-0282.fits
45,45,3145,1237662473692971073,1.596571475471526e+18,1418,53142,165,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1418/spec-1418-53142-0165.fits,1323407624377828224,2,1323407624377828224,1237662473692971073,1.596571475471526e+18,1418,53142,165,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1418/spec-1418-53142-0165.fits
46,46,3157,1237658612522090739,3.286509600773269e+18,2919,54537,28,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2919/spec-2919-54537-0028.fits,1547348902821137152,2,1547348902821137152,1237658612522090739,3.286509600773269e+18,2919,54537,28,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2919/spec-2919-54537-0028.fits
47,47,3230,1237670458578370767,2.7518264344010035e+18,2444,54082,462,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2444/spec-2444-54082-0462.fits,127904847629773952,2,127904847629773952,1237670458578370767,2.7518264344010035e+18,2444,54082,462,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2444/spec-2444-54082-0462.fits
48,48,3290,1237669516907511865,3.497126004248388e+18,3106,54738,294,https://data.sdss.org/sas/dr14/sdss/spectro/redux/104/spectra/3106/spec-3106-54738-0294.fits,2747684849212364928,2,2747684849212364928,1237669516907511865,3.4971254540899205e+18,3106,54714,292,https://data.sdss.org/sas/dr14/sdss/spectro/redux/104/spectra/3106/spec-3106-54714-0292.fits
49,49,3368,1237671067381990013,2.321771690889079e+18,2062,53381,604,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2062/spec-2062-53381-0604.fits,323801467096976384,2,323801467096976384,1237671067381990013,2.321771690889079e+18,2062,53381,604,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2062/spec-2062-53381-0604.fits
50,50,3416,1237668623016198197,2.929652100352731e+18,2602,54149,220,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2602/spec-2602-54149-0220.fits,3931611963247433344,2,3931611963247433344,1237668623016198197,2.929652100352731e+18,2602,54149,220,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2602/spec-2602-54149-0220.fits
51,51,3426,1237668705686520086,2.4816052306392125e+18,2204,53877,443,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2204/spec-2204-53877-0443.fits,4462074268645606656,2,4462074268645606656,1237668705686520086,2.4816052306392125e+18,2204,53877,443,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2204/spec-2204-53877-0443.fits
52,52,3507,1237658204510355541,3.286566775377914e+18,2919,54537,236,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2919/spec-2919-54537-0236.fits,1546811340415484800,2,1546811340415484800,1237658204510355541,3.286566775377914e+18,2919,54537,236,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2919/spec-2919-54537-0236.fits
53,53,3570,1237656495105048654,8.320909258480947e+17,739,52520,185,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0739/spec-0739-52520-0185.fits,2731772377633104128,2,2731772377633104128,1237656495105048654,8.320909215531274e+17,739,52264,185,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0739/spec-0739-52264-0185.fits
54,54,3584,1237668297676685339,3.27077064229889e+18,2905,54580,114,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2905/spec-2905-54580-0114.fits,1245026464090289280,2,1245026464090289280,1237668297676685339,3.27077064229889e+18,2905,54580,114,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2905/spec-2905-54580-0114.fits
55,55,3618,1237651755076157597,5.709242009785733e+17,507,52353,338,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0507/spec-0507-52353-0338.fits,3809457733229568512,2,3809457733229568512,1237651755076157597,5.709242009785733e+17,507,52353,338,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0507/spec-0507-52353-0338.fits
56,56,3653,1237659324419080365,1.5054994708071977e+18,1337,52767,623,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1337/spec-1337-52767-0623.fits,1332001785217988992,2,1332001785217988992,1237659324419080365,1.5054994708071977e+18,1337,52767,623,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1337/spec-1337-52767-0623.fits
57,57,3693,1237661871870902331,1.548150356800727e+18,1375,53084,138,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1375/spec-1375-53084-0138.fits,1526498863822158592,2,1526498863822158592,1237661871870902331,1.548150356800727e+18,1375,53084,138,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1375/spec-1375-53084-0138.fits
58,58,3785,1237655370356293644,6.306433494512046e+17,560,52296,507,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0560/spec-0560-52296-0507.fits,1047961746662556416,2,1047961746662556416,1237655370356293644,6.306433494512046e+17,560,52296,507,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0560/spec-0560-52296-0507.fits
59,59,3790,1237655370358915142,8.727112796497777e+17,775,52295,505,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0775/spec-0775-52295-0505.fits,863565851319491840,2,863565851319491840,1237655370358915142,8.727112796497777e+17,775,52295,505,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0775/spec-0775-52295-0505.fits
60,60,3805,1237656530529943771,4.122418525870756e+17,366,52017,591,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0366/spec-0366-52017-0591.fits,1434744751625887616,2,1434744751625887616,1237656530529943771,4.009809253803233e+17,356,51779,584,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0356/spec-0356-51779-0584.fits
61,61,4089,1237659325490790627,1.317322453575297e+18,1170,52756,71,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1170/spec-1170-52756-0071.fits,1381909541420133632,2,1381909541420133632,1237659325490790627,1.317322453575297e+18,1170,52756,71,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1170/spec-1170-52756-0071.fits
62,62,4133,1237667735604232272,2.834059741813041e+18,2517,54567,617,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2517/spec-2517-54567-0617.fits,1192733828516444544,2,1192733828516444544,1237667735604232272,2.834059741813041e+18,2517,54567,617,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2517/spec-2517-54567-0617.fits
63,63,4198,1237671122693914663,2.9116316548648407e+18,2586,54169,198,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2586/spec-2586-54169-0198.fits,3881936165343328128,2,3881936165343328128,1237671122693914663,2.9116316548648407e+18,2586,54169,198,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2586/spec-2586-54169-0198.fits
64,64,4341,1237658800959520914,1.1394882657373656e+18,1012,52649,282,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1012/spec-1012-52649-0282.fits,842498482680906496,1,842504358196167680,1237658800959520916,1.1382903478692352e+18,1011,52652,20,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1011/spec-1011-52652-0020.fits
65,65,4356,1237651272430518471,2.70571263703911e+18,2403,53795,637,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2403/spec-2403-53795-0637.fits,1051527634670414848,2,1051527634670414848,1237651272430518471,2.70571263703911e+18,2403,53795,637,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2403/spec-2403-53795-0637.fits
66,66,4424,1237654654182424668,2.7068212191177216e+18,2404,53764,574,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2404/spec-2404-53764-0574.fits,1021410812890001536,2,1021410812890001536,1237654654182424668,2.7068212191177216e+18,2404,53764,574,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2404/spec-2404-53764-0574.fits
67,67,4457,1237661949169565823,1.801521266650278e+18,1600,53090,296,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1600/spec-1600-53090-0296.fits,3882287837265211520,2,3882287837265211520,1237661949169565823,1.801521266650278e+18,1600,53090,296,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1600/spec-1600-53090-0296.fits
68,68,4602,1237671123220365549,1.979477773260974e+18,1758,53084,530,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1758/spec-1758-53084-0530.fits,599615711270729984,2,599615711270729984,1237671123220365549,1.979477773260974e+18,1758,53084,530,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1758/spec-1758-53084-0530.fits
69,69,4675,1237654665975300371,8.53566307604392e+17,758,52253,488,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0758/spec-0758-52253-0488.fits,908703548123600896,2,908703548123600896,1237654665975300371,8.53566307604392e+17,758,52253,488,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0758/spec-0758-52253-0488.fits
70,70,4696,1237665549973127292,2.44330924061022e+18,2170,53875,387,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2170/spec-2170-53875-0387.fits,1202830540713287936,2,1202830540713287936,1237665549973127292,2.44330924061022e+18,2170,53875,387,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2170/spec-2170-53875-0387.fits
71,71,4763,1237667211042161056,2.5582104020181586e+18,2272,53713,603,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2272/spec-2272-53713-0603.fits,652961678988136960,2,652961678988136960,1237667211042161056,2.5604239940208824e+18,2274,53726,464,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2274/spec-2274-53726-0464.fits
72,72,4790,1237672815975530736,2.9600808087333376e+18,2629,54087,327,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2629/spec-2629-54087-0327.fits,2841942888685608064,2,2841942888685608064,1237672815975530736,2.9600808087333376e+18,2629,54087,327,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2629/spec-2629-54087-0327.fits
73,73,4793,1237664131554082876,1.968191836627429e+18,1748,53112,432,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1748/spec-1748-53112-0432.fits,3885490989515106688,2,3885490989515106688,1237664131554082876,1.968191836627429e+18,1748,53112,432,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1748/spec-1748-53112-0432.fits
74,74,4860,1237663783656882228,4.312502062694011e+17,383,51818,111,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0383/spec-0383-51818-0111.fits,2644149993913188352,1,2644149993913188224,1237663783656882229,7.656295657489306e+17,680,52200,64,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0680/spec-0680-52200-0064.fits
75,75,4971,1237667430634619069,2.587458236353374e+18,2298,53737,510,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2298/spec-2298-53737-0510.fits,642011367808812928,2,642011367808812928,1237667430634619069,2.587458236353374e+18,2298,53737,510,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2298/spec-2298-53737-0510.fits
