wd_source_id,r_med_geo,wd_ra,wd_dec,phot_teff,radius,e_radius
820542992117501952,61.961830139160156,148.0909980817682,44.90860494425253,9791.090108650107,0.014553467627323551,0.0006712594475726277
826184547623588864,149.16976928710938,144.47710538259864,49.697091187949795,17183.865581928723,0.012839129990760943,0.0010706312789998248
836711826000250752,244.69595336914062,161.71066978392562,51.00774088957554,14929.813310131121,0.012954679805091046,0.001533229820383479
850203933183960704,145.75047302246094,160.05416101228926,53.947625245252524,16723.15937583421,0.01263684051589804,0.0009309483887282639
861577625059010176,148.1157989501953,165.32698395141387,60.67058670912026,16240.145130071012,0.01379574326648991,0.0011006104874107863
902972034525449088,63.518733978271484,126.54855726739336,32.83296070155159,6027.863320850327,0.012086228340015836,0.0005576262488415776
905374471727661056,119.82215118408203,121.75996615975299,33.770591283275195,6650.026274335676,0.012454703857060268,0.0012698173098303386
908364559240386944,44.3795051574707,125.00452885203589,38.57539606816316,7394.530379200181,0.012656620106506731,0.00045821518553118134
928937074630507392,44.691558837890625,121.93944506832612,44.5182745868027,6120.749763130176,0.010700089158019191,0.0004561895027984826
930577850922831616,157.29473876953125,127.09790101493869,47.00002266450878,10597.412654099524,0.013316106856197812,0.0008002142397493382
944149092879368320,125.44232177734375,102.60616163975715,37.90967274640826,17149.469287892724,0.013427100050468337,0.0010123618792508798
1015215752063651456,160.0924530029297,131.9084021996695,49.520558392671454,8929.758312210095,0.013215110610935114,0.0012946737466587453
1047961746662556416,197.38833618164062,158.70036697558757,60.29440890079298,11994.374019459676,0.012363590264034517,0.0010512284310459409
1052236755246289280,113.5918960571289,156.7194087556286,62.73507654853898,13690.059968509282,0.014138606073232557,0.001252372172063136
1100971233759127168,134.93125915527344,101.62962365221317,65.42757710780295,17198.388501092333,0.014572258257761973,0.0009239129460035041
1204247364523767168,218.7063751220703,238.74835094842146,20.17792980363101,13595.574593748184,0.014730927402502321,0.0015456675924459822
1211355290583415168,85.67937469482422,233.41705931081756,21.150468750038964,6370.064661272664,0.012107268981420876,0.001163896341556192
1212425463290645504,92.22730255126953,228.572579122358,19.693463183447694,8764.00391717663,0.013001293825947904,0.0004971572869336777
1220062430539961344,53.66837692260742,239.90572179748895,25.48556629906007,7974.338381134329,0.013305072198782244,0.0004344399296522996
1236858497150236288,141.38430786132812,223.65816318713257,18.790416266603017,15165.792434125313,0.013763187081803192,0.001134980979221025
1245026464090289280,147.57733154296875,207.8260895621944,18.31689729183245,13827.912600334223,0.015205161096387056,0.0013456459072423842
1277028742153245952,113.52500915527344,231.63759622560525,31.75379962148905,8648.74222625389,0.012221752328899299,0.0006533285607477111
1296865581185679360,166.37847900390625,224.20285141084057,40.383943224593466,8586.092705318351,0.014066239774191263,0.0007720908288211217
1311660540930405632,91.95127868652344,251.41554184805167,30.99209281990144,7114.207976202764,0.011265239908352119,0.00048468717662052417
1323407624377828224,99.6737289428711,240.6726853382804,33.38346026667199,7131.219097694599,0.01338955518007296,0.0005937533850251437
1371709479423611904,169.79434204101562,238.3198102970761,34.18904818129195,14048.723043663504,0.0134178051698719,0.001313069179207842
1392710284657419264,282.19512939453125,229.38532058518106,42.8946247387701,19226.900632198638,0.015187122952079656,0.001354420109519244
1477734110083441664,128.18515014648438,213.50905123538658,32.535737227387514,9674.304746276008,0.011691604646407894,0.0005488308493504052
1483533488459297920,286.3720397949219,211.44927060761987,36.765047621259384,8222.724682481632,0.014453388055919631,0.0022392211084156996
1489687725623439744,324.3253173828125,220.91956493515244,41.50290626441396,10154.04299871263,0.014079410806212181,0.0013317386801051595
1508121484739540224,253.12757873535156,213.6122108757762,49.275145680051104,17006.27716953474,0.012588989365006662,0.001103885343674228
1523397828713912192,102.84857940673828,195.70322344818902,37.86522046934154,12388.90220317255,0.012284919878006317,0.0011074334699760476
1532756940408129792,142.48426818847656,183.3939422814417,39.0161441978234,17320.666579712306,0.014717498569302306,0.0010648159674741728
1551861813935664896,130.92196655273438,202.04706420857494,46.51401193012079,12666.224164836058,0.013018279511623602,0.0012391126826582644
1559995863518817408,112.26235961914062,203.9449353892541,52.21533553863992,15493.710165275055,0.013684117420889617,0.001062013050547964
1600636802578005248,109.20159912109375,230.06887101503486,55.68803775412446,14001.314435654724,0.01273154892948009,0.0012296916515564024
1613297915194682368,398.3316345214844,226.70008053095611,57.85964712942472,18391.43669360689,0.014217226503433078,0.0017669923164390397
1672479751330081152,220.81698608398438,203.38302591258687,67.31379421043538,18899.00529023846,0.01473644435230361,0.0010739776771234492
1750545141328217984,98.93436431884766,313.4296423685767,9.688271308572038,14041.900035963616,0.014452634641653677,0.0013063313919834689
1777232315757039872,355.9051208496094,334.6437896366513,19.401600319042725,16644.70126628143,0.015343800492468336,0.001307903185245371
1902773453904187776,191.4669647216797,340.40166636964193,32.93578779520945,13810.155929123033,0.014214224296526893,0.0014207658577658111
1909041116862115200,364.5008239746094,337.1785551514799,39.35904544065468,14580.582405252799,0.015060502927241825,0.0014659294724530022
2023375963778106880,169.66290283203125,288.3033396477085,24.42115184461992,11425.607521572394,0.013506750682427692,0.001096384146438797
2159403487916761472,217.89585876464844,271.4992735134495,62.907621953108034,20262.778288781396,0.012662914175353143,0.0009260479477744932
2166332030390763264,56.953006744384766,311.6488057538162,45.985906148039184,10050.999681706779,0.013397916258907693,0.0005713532981149512
2267838943853424512,82.06140899658203,283.50103836644433,74.42545143429982,9209.374526562799,0.013673136852253822,0.0005088196358982184
2442099751463686528,117.25701141357422,358.36628357221076,-8.077412378817405,16436.16065561682,0.01456747105738974,0.0011043195754241468
2448295357751641472,238.73593139648438,1.260443624837881,-3.1699418077142187,16157.257150254023,0.014126549089203772,0.0013078612904873492
2471634484916286336,162.52622985839844,17.66439630759588,-10.053522250571865,7620.502056534901,0.014194301772369782,0.0007936009001203184
2497895053130247040,47.081947326660156,43.38507442845183,-0.5625435528199415,7787.1718661273535,0.013073902675955283,0.000447109325000503
2500203890109764608,212.44552612304688,38.765355145182994,-0.48655259676095797,13156.583670573797,0.012117086930574502,0.0013638730553030937
2533633780942700160,122.74091339111328,18.673931380569854,-1.2896836213963965,8032.383877538998,0.012256095406172424,0.0006200211024159095
2540555790755342848,125.37056732177734,5.274637434022272,-2.818807021330893,7357.048399661668,0.011785910617497914,0.0007236170571614005
2542955234365003520,143.31385803222656,9.721631997443467,-0.49087753724790695,8150.747444241565,0.013551922639716194,0.0007734778210193289
2545590733671247744,43.000797271728516,3.8088304758852845,0.36770672359199663,5058.032501533029,0.01451848175445928,0.0006449084671171413
2576762266276447104,192.33724975585938,18.301662075182257,7.131122746982858,13815.509081594908,0.010799880624339,0.0012645360470887096
2608247533357159424,56.37057876586914,341.3730908548287,-10.04584795956298,8270.050614376582,0.010564835661992619,0.0003910492911849883
2657451056656635648,92.4918212890625,348.6079870043222,1.160561155909109,7726.765565222749,0.013237023817712943,0.0005425097016526773
2690763205257368832,65.08973693847656,317.9435346520062,1.3482006793251335,14654.112281096199,0.013839179654690113,0.0011928663059259633
2731772377633104128,63.46055221557617,339.7444556279192,13.217540925088867,7807.747951176629,0.013063157012350522,0.0004540745614117223
2745244002118134400,80.99240112304688,359.169274675001,5.620009498305393,6370.25152990865,0.013262032952824618,0.0006161710103197453
2783444265882515968,144.8489532470703,17.187976077987674,15.675824913223202,8623.265516414422,0.014473506999841911,0.000749969993477789
2806739000264778880,272.1265563964844,10.085872232296515,24.909216468414776,9304.509707046174,0.014757527292838923,0.001019787537949434
2811363550466857344,89.48236846923828,350.13132976816684,12.970888218755801,12791.975398431232,0.013018673051691985,0.0011927488370297112
2841187146239791872,175.6472625732422,350.31831569929915,25.610836076576653,7703.515384020909,0.012904771344338496,0.001245796807302632
2841283151645302272,98.8668212890625,351.30186556659004,25.189284608203657,8907.058625751808,0.015431498734568496,0.0007099718447399998
2853971996865556736,104.14665985107422,0.3622894540036568,27.333263449560285,9739.730627237195,0.012768456333348426,0.0005207139338300929
2854365720811907328,187.59226989746094,359.69194100708347,27.501548757279572,13775.328568013552,0.014437131461477388,0.0014567594936636071
3065487140349466496,268.1588439941406,128.37846301860722,-4.8158810363823426,14028.129672761697,0.013212584110098909,0.001305119584250913
3075883228950785408,511.5913391113281,132.62643256235248,1.9460134508209475,16561.977972634784,0.015288290300354439,0.002324280420202885
3079481999225480448,113.03330993652344,128.61920933971265,1.914433135758872,7481.454649867341,0.013794469317171513,0.0007951181810815926
3079923831100607744,376.2900695800781,129.21248584108125,2.743523832079604,14811.22173774477,0.013815948541189704,0.001375973868697076
3089874656147104640,169.29241943359375,122.94059944856639,1.4105241250792042,20515.48550837549,0.015075669210284026,0.0011212359155637148
3243900253623213568,283.7562561035156,55.900562061834584,-7.307661876085007,12888.547513794389,0.011625152370687685,0.0014308540484496304
3244617478801862656,211.46580505371094,55.81612835190945,-6.001669528845336,14337.721070977237,0.013396768698798803,0.0011166883812248178
3264017609855236736,235.30307006835938,52.09051569171604,-0.661462160026132,16083.878619664905,0.013858854555203259,0.001226470547380719
3632954402933841664,69.95219421386719,207.10578100652532,-4.709437846236963,6199.913316199962,0.013302500636863886,0.0006806540321049748
3651432073795645824,252.5353546142578,220.80294081616663,-0.11608003355998814,11767.477211105985,0.01270741290368919,0.0013046908959567281
3681806460470915072,143.99240112304688,191.2094910796352,-3.933035094971125,9003.791400944116,0.013735153712777663,0.0006118508072309896
3715969592414447488,110.891845703125,199.4115444347925,4.099978111978932,8534.780812515815,0.013367770649706623,0.0006355845473991188
3739784361441769728,482.2056884765625,202.57814773142962,12.734480074963871,23474.09456984686,0.015198417351219642,0.0014466296629495276
3803909666275539712,179.4101104736328,167.61926788029143,-0.5620512306554359,9954.3295820926,0.011475421129883128,0.0013308114100599481
3804750586512019840,154.38616943359375,164.05115784874093,-0.10643445806911829,10797.072970119969,0.014189534369737931,0.0009071557855993107
3843636017819635968,333.50115966796875,136.62968695131346,1.2576777992170476,17898.74781081877,0.011178436070276822,0.0013438593049113186
3855792630692650112,90.51472473144531,159.65742563980595,2.041072372604778,7030.293553149342,0.012585358519088104,0.0006411794799729093
3869354556869630464,268.20751953125,162.46543373694317,9.616275727675744,14302.766596725072,0.014306247307633047,0.0014207959597674746
3869971692126504960,208.3853759765625,159.6319260174363,9.80732566065297,17039.628071195653,0.013760550959063556,0.0012665101284674515
3870963314176171264,302.9060974121094,163.285447221435,10.493799741138103,16176.216311636537,0.013553586409306281,0.0018209788790116662
3881936165343328128,250.0353546142578,151.35664405801685,13.450707367117284,10695.274099301123,0.013540382110173207,0.0010617437345021355
3897577164925150080,221.9303741455078,177.88360610219283,6.396705654229501,14385.711322407595,0.013862170343569059,0.0012585910872775392
3938574586270179712,111.30049133300781,200.80995104858692,17.99192697747892,7120.410887632482,0.013190992338332874,0.0006299616836450518
4005438916307756928,50.525718688964844,177.5825209639826,25.308618501204734,9659.475532788263,0.013514715571763508,0.0005195799460140822
4010863661865642368,340.9898986816406,187.57677583100394,28.95977958299702,18811.68269837869,0.01425254532276244,0.0012937026312439418
4019285336818845312,258.2223815917969,173.39253712269095,28.897190923116906,13514.025559757722,0.009714655155405781,0.0010934264493919592
4032775038821332608,172.2172088623047,176.41618118592513,37.190805448529446,9013.569424486239,0.013019444202023011,0.0008348160064531249
4034132866962718848,80.97309875488281,178.58980555671343,37.821694971760856,7685.639768723453,0.012830174817765824,0.00044984804277082576
4168907879862434176,74.30039978027344,266.67932191891435,-6.7834201173395225,9678.400439870744,0.014067448658494573,0.0005336812751340443
4227320672031546240,93.71263885498047,313.3095463730028,-0.26935637941758744,20055.932566789183,0.01439368647233687,0.000863420011095888
4406733207018066944,69.25965118408203,241.4767904960853,-0.4692397037040574,9034.174385930404,0.013219527042485186,0.0005600676077964964
4415701304886958848,64.3741226196289,231.01394189981212,-0.506400415297158,10023.557843836594,0.01533264580095586,0.0011772207107191848
4440676638498789248,142.02090454101562,253.044596913827,5.728464210287414,12538.277093604582,0.013142630218537624,0.0012135825507093557
4450343205429610112,194.49745178222656,243.88109680408812,7.19741764384533,16452.03633038722,0.014242895831806782,0.0011637902506616293
4453746571874680064,100.24456787109375,245.53249532977665,10.97952539404132,8683.928403103504,0.014410968138260729,0.0006164412869598001
4460086458999242368,55.653892517089844,245.51637907996593,12.22568893574896,15658.657943767405,0.014621404375487769,0.0011850039938909875
4461228611063376128,45.72534942626953,249.41915547119225,13.67571046354978,6751.987193197192,0.012825285750903786,0.0005302639190063784
4568179481487112832,50.106529235839844,256.7830147054645,22.40767769481725,14352.653302468274,0.013973306236686998,0.001165911746485024
4599716189388636800,104.47803497314453,259.44870558640525,30.440059440437174,11296.652274210948,0.013265508850883484,0.0009414950650523201
5276369492098540416,59.745426177978516,123.60610899950684,-64.53642666811926,16899.826258829926,0.013955709898120349,0.0010663980120891807
6886973535081311872,185.848388671875,312.7040180677348,-14.195400902972668,11796.43288605224,0.010696589456928713,0.0016978646122431048
6898705800892401280,203.77133178710938,318.8648665309813,-7.43945682112926,12307.14258709374,0.015289333089593508,0.0014982826697844246
6910805342238827648,155.7557373046875,317.7441904006629,-6.715596077615013,19523.36130156256,0.015441431715290891,0.0010596747013614178
