name,ra,dec
2904556369332759040,86.72393766856341,-28.89401675423461
5924037812888396544,258.004079368927,-53.31272493806944
2906884791360722560,80.21711373976497,-28.66995368449812
2848951970370040192,2.961647115669816,23.48677825574708
753249852545153664,153.0351531524983,34.57905836351047
2860233573850706176,2.577671023720183,29.06007203208765
729193465841240576,158.1169449445131,28.490646269198763
729313243889211136,157.11741033767336,28.27755393717526
2911586470587715200,92.98934577100816,-27.040594443546453
758934636897714816,171.17904237372633,33.39019288029751
2852385676466759808,355.8998529496504,25.331374386134957
759229031136280832,170.4492333839217,34.23528687236739
2858165774730935296,10.262979464191844,29.55342804303163
2855383975953306624,5.225229018910618,25.43630695031092
2855386170682263424,5.317799476419936,25.52627370846475
754878504143019136,157.14608919493378,38.11958397288513
2858421441254970240,9.4810570541974,29.922547251167185
2855640226586651008,4.509953498302508,25.82429598569495
2850034267770123904,0.3844896619367345,24.77581868765769
749420807595992320,157.56221792170086,33.991426292309775
2850195548087458816,1.467312534597985,25.6448611070715
2861287700560503168,0.1779907126302001,30.016958529625505
761213821423029632,165.57653768711702,33.851710048538294
2858833208354052096,7.674915357467018,29.876526051659877
280686729954126080,74.98089301142444,57.38997193996394
755954891668608896,156.30887871777134,39.3868490964715
756159920520556928,157.70677164640222,39.86975283127399
2853464366090776960,0.330914916048208,26.28202828966127
761873395255469184,168.18354632547707,35.82631159447679
739253825436690432,152.96317446129908,26.796211882342707
2856373914376288128,7.068115889996985,28.05962873139792
2861792754354276352,2.3959041350524,31.144036290330032
2856708402132822016,3.320884512495048,26.86332739264993
2856711464445552256,3.415215285082264,27.000109983246546
2859600843564001280,7.172971949977399,31.51921924782692
282345828575271936,86.16969013447311,60.07729769449433
2854213751984802432,358.6744750152469,26.573130804091395
5205996796550249088,149.92481796827587,-73.53038172760775
5545101266481916160,120.07888020750512,-36.55706336837031
5545938235360542336,120.52983728806988,-34.47585412358187
5545859787768286976,121.38612983430248,-34.10615787911169
6130217202522289152,186.0072253376513,-47.92216859425744
3442100182446946944,83.58143328234254,27.33206557806047
1840336724049163264,319.4351402012794,23.85426696340272
487989962224164608,52.98773866286141,64.06012654712353
3025685888871208960,87.74544981401316,-2.234090702609844
474474627853820544,57.30520788078145,61.14400037700878
1839616376430414336,315.284594212348,23.73857616127838
3026555568220119680,112.39110941240956,-18.423040571572827
474284481065021568,57.61817295448071,61.10275255854084
6034572060407861120,252.4250792737662,-26.11185117575332
5309155039065680512,144.35886329588214,-53.31675538451881
6034411531712632832,253.9184569967985,-26.35956917856001
5851407579462491904,204.72997050207303,-67.14859746562834
5851591919496398080,203.5142975339936,-66.85265904632338
3053008340512471808,106.75491817859528,-6.19332987074609
469107808517135360,64.35703680731422,57.18361761201928
3053106162686853120,107.3970553440657,-5.8564352146018726
469598980982434944,58.548733770387386,56.78843793850124
2200917576652051712,339.54815250627536,60.63331551857561
3365547059024969984,102.89926453728114,19.48815379096501
3365038363097830272,104.71767021403495,18.98002630804813
3365651546990552192,102.18743531416546,19.41860090517552
3365200541064566016,105.4676226831526,19.8087512190063
3367206501245147648,109.33242429555396,22.09817386160645
1811602847383353600,308.02170679856897,16.179855763674134
1811277250201563392,311.3397571092868,17.25359873318905
1811300412963816576,310.2756427049776,16.52211836223167
439468063115118464,43.854111918621264,49.75406457376471
439057090578300416,41.18268947160334,50.52009467880838
6605113832379537280,347.0925249678969,-31.10674450616285
2928320285949214208,107.654961034714,-21.50401661835955
6615664299283603584,334.8847837329628,-28.170102612538813
6612776599496985984,329.4495963134048,-32.79219875884862
6606158123613667584,344.32226346457054,-29.36077429987936
6611737152986409984,331.9764103856282,-33.61373311501467
6603979789214684032,343.2805584373118,-32.4559728508557
6611987356307022720,333.2303019327252,-32.85109081438804
6614994829845787264,333.12702407878214,-29.922636650206723
6618761447446116736,333.8111412255223,-27.706969886488977
6618911878674451712,332.52638416318274,-27.537444922417382
6892219644359395584,320.2932814247819,-11.72274575713131
6898255177217741952,322.08070892160504,-6.975254613594932
6898444632519864448,319.49964011636723,-7.773875937962409
6898490434050350464,318.81506023561377,-7.658942475189629
6900310542406807936,311.04621396324126,-11.976812152345945
6896867112507274496,318.51991743342666,-8.653760244959019
2334160591884841856,359.43855921951325,-27.446437368434463
2334545730192266496,358.63589216649945,-26.16574958579362
2350281115976436992,9.875474173046218,-21.33300114118405
2167129829155549952,312.74149861159464,48.0256393660296
2345192163846102144,15.353404068276546,-23.91584213081805
2345839638755319424,14.133799958308195,-24.20762081159115
2341125207772651392,357.5785597840964,-21.913049498287705
2362474042797760640,7.935741708295164,-20.79368072867831
4368168107254401408,259.0807533734675,-1.0986675645351232
2336373118517507328,1.273400514537463,-24.843905888933573
2336767632741334016,0.9618192385800972,-23.767959958473845
2336777562703085824,1.4125519877545183,-23.724254786112912
2336787423948155008,1.566038149167232,-23.515917624942265
2342030140202049536,11.780229792855264,-29.13400659871832
2342152387858446848,11.919932059889804,-28.041985676198188
2347362359280261248,9.86484199965702,-24.51862380685948
2337472660210623488,356.7967850690941,-26.394034086712917
2337889241973023360,356.84355072073095,-25.149330038250827
5826823530230725376,231.64063475304943,-63.92890579755671
2343239293755683456,10.310820102994336,-27.058454687526872
2349053236364795648,11.2955215393875,-23.12781584178992
2361123984252160512,4.108238874641343,-22.477237783937856
4301528223639916672,296.6927413924864,8.751246083750031
5379292507833266816,175.0411442680231,-43.7764125328279
5624275827492626816,135.46964944402924,-35.42963044186752
5624029566946316928,136.89253206334982,-36.15278054061396
5378112697492965888,178.96847054032517,-44.83741679611452
4141444033606422400,257.5675449649964,-13.075239505483786
618835140164057216,144.34798599313444,15.407530466556558
607508211892854528,137.54217411497723,15.101348364389796
5624581113765846272,138.58309562907633,-34.677128225373
619636855939692160,145.4520430834475,15.84528113790131
608113531698574592,131.93583063084338,12.883775789993187
5624235764031330944,135.50766637990696,-35.689082074050425
611167150367477888,135.38984060328207,16.961662127665445
620409060995011456,145.30705741370306,16.175114739325362
611958901818353152,134.86289768420542,17.438996438186596
1966846600662912384,325.2536447213542,42.38424153763838
616899071986605568,149.66524539497507,16.31163978618024
1965881847929861120,323.591588478081,39.534593024367766
617426012935752832,143.6293703871265,13.516581303601892
606707943522472064,138.28456760641657,14.833251773402786
2003500096384524160,339.53426299417583,55.30959817555786
2003863450626823168,341.78731418616513,55.78049952311525
2637736267709843584,349.45080962949856,-2.464554387359156
2642940599842054144,355.6928889423233,0.444070354606051
2638567906524769792,348.67520912205504,-2.0719892291062614
2638847148116068352,347.8713805845589,-1.5644439319006989
2640071767847087488,355.29031876108365,-2.095170454997812
2653939869354653568,339.76371683574257,-0.1228050623054002
2645940445519931520,353.9523961380077,0.443371541230501
2650584125507949056,346.21562102542384,-1.3726321050248391
2646610799719714560,356.8835321803424,2.2901465000294623
2641865135735601024,357.0755282256923,-0.6207011064065993
2637228632640773376,347.4807587030613,-3.633894578080211
2657530084056947072,347.88515944970294,1.4408266454230354
5279982964045369600,96.55428923071672,-68.88689259842062
6162935747983659008,202.0259120032586,-37.3275889354341
6161787406872264704,202.98894116747613,-39.19975841175941
43545475119041024,58.4436480658742,16.927738408783338
5280411056321346688,99.74356047206687,-67.2221879123457
44892372568420608,55.41368941120288,18.68820049480526
45173473883595776,61.76032743057434,15.53809272034197
34690042828670592,46.05986318795741,17.170457200152697
6163642493441409408,205.85388129667615,-36.56687387580297
31067426892323584,47.49519446729741,15.36990011651172
5546468268671577600,123.13275655265852,-34.761751345898304
31288909766153472,47.59197493124693,15.63435326409645
39475117435006336,58.01898878844005,14.070183950993908
5746729330822709248,129.46260499078983,-13.36145561578786
5744540993446521472,141.41761642960432,-8.359127678085377
5747808673286448640,127.44488984825225,-12.694279954868945
5748767000747201408,129.70271989330266,-10.139947572835888
5750177571087652096,131.75555531273045,-9.493111724189689
4392717629216039552,255.72923694313383,5.024672079611553
5750320331505099904,130.34099547517272,-9.391938324072996
4392051256451595520,257.5377976498921,5.391590310166142
5748606334610867840,128.97874524347571,-10.912646631093978
5750618956285716480,131.87485727862833,-8.958354501316505
6132714777540616576,190.64324824298032,-44.27211363588114
1843153436616771200,311.0375645144196,23.923873285763527
5750994886182803456,132.58609743403656,-7.918905043715516
4391192434790972032,256.9667139076129,3.462408135120335
6132928563835899648,188.1830248419088,-45.46365500784491
1841984758839369472,312.4023459784028,22.351681230509094
6133033635916500608,188.68853914333965,-44.66804402580247
475955292059257472,69.52160291850694,63.920846833724816
285501633106795392,77.12515591175267,61.25383530197989
478101057719818112,78.66704481913953,63.126840168066366
284946066200652800,72.6389194173475,59.69231797904929
284990566359197696,73.88967657667344,60.268374173751006
286069492208158848,81.29212048216186,61.18884245689512
4065841584054453632,271.61912497894696,-24.77807313248283
2048743213156258048,295.97791398801,36.87803228348743
490598656635246080,64.35885106950934,68.32540286249078
491729366905199360,54.886799932418384,66.90165057953212
2049033965264235776,295.6692277595338,37.65911251746322
5844513332307991680,203.4608307919735,-68.51556030278826
3054016317790403584,114.20305980770446,-8.050952444799389
3054410247896457088,113.0163425203856,-6.89632855485601
3053782568490231808,111.92355082461432,-8.327597117603162
3053811568108421504,111.21333342851564,-8.435096265944722
479105049273604480,75.76082580350108,64.11262116199484
3054310986907155072,113.06057654312848,-7.365359338766012
5939070812589653504,254.4012504122464,-47.44099775317055
478651844325590144,73.17319430915138,62.87536565021857
478776570174077184,73.69895067826823,63.80782351659976
481770505981721984,87.64880719037382,68.4582947596618
2235262132309021696,295.8485772952851,57.654210793966826
6795160500230880768,309.81142978835703,-30.18778899496135
4574317981890245632,259.7164535583417,27.524693896269103
6791654363811508480,309.8552733076062,-34.1828449734697
4574518750133174912,259.9237960212256,28.269068162321084
6796412156781908224,306.66417435868505,-30.680818995824595
4575819334953279744,270.5596717155032,20.44803389015313
4574839773168096640,256.68570898992,27.006865063943145
6792082726669344256,310.273444437687,-33.529858265846975
4576446537626664192,271.8418671167143,22.07542529370064
6794888611621309696,310.66744494072015,-30.68998536368457
6795012306680327296,311.9382455622922,-29.77956824557312
6795041478100206336,310.9710475217475,-29.944891593178024
2119845361652709376,280.6218809219663,48.079206505011854
2950775749359203712,98.93272104401716,-14.610744137950949
2949358856824362880,104.47773880097655,-13.761032399510288
2120988956823944576,277.21201316025764,49.47173728974362
2029685859161116928,303.0124775168153,30.14264126910086
2117524876720967040,280.67298041777065,45.44137934280482
2949451078362930816,104.9578720168076,-13.52165329370024
2118728708811127424,277.18167030640114,46.7542890539814
2121733635434326016,273.8690782641704,47.666061681840006
6436367865857982080,279.1049851661746,-66.81921738144025
5177724018977219584,41.51478768931791,-6.822086014460263
5188476422356781824,131.45039058421884,-88.49597739128639
5173183693082110336,43.76679164634528,-9.517988858680075
5902755975056806912,230.26632808468676,-48.1351881763131
6092646580962403840,213.1569124484328,-47.69836803584601
5180491975074120320,44.11950043765292,-7.172718509902415
5189917018816389888,133.87632599488734,-86.41377566523364
5175494484271615744,37.36014802543292,-9.90095355065734
5175805886580531072,35.6959552467174,-10.330416564294886
5282933645239568384,93.2330288367633,-68.254090663845
5187639689712246144,45.26591836545354,-1.79060606697548
5190119191511861760,126.44547958419597,-86.18499971869633
5170325302153897600,40.56680353254112,-13.14434787973975
5190222687339892992,127.71264378449531,-85.58696928558587
5170655602317681152,39.1152642034283,-12.43183957419439
3049242925496685056,103.17276956822109,-11.067279851741349
5183039165557720448,46.21898463666245,-4.031444232131889
5183104242902205824,47.52324362417291,-4.429941778797778
5189304796993442688,100.13223818188074,-87.97821602609376
5281707792849577856,102.98271557475373,-67.01736730839984
3049027760518520960,103.6701589533825,-11.422396811771206
5283125235152610176,92.74242577291253,-67.49061023407809
3050194449739035520,102.49853093180764,-9.781573836699971
2990076486820592128,79.61099114128133,-10.647028293886269
2990154960165950848,78.67243500067971,-10.85445736906154
2988108326644264064,75.90742894827312,-12.481883122432624
2986129549311906816,76.15720049103487,-15.59285589824212
2984906067750284928,80.751229392819,-14.99657313676132
2990956469783206656,91.44104898768478,-18.067377865184245
2982972640975036544,77.57913990353514,-16.45039710105151
2986399823013913600,75.50485305134949,-15.090435247034216
2986573923807948032,77.15378180893215,-14.866756986734238
2983198594911758720,78.58182904898324,-16.02542639539011
2983256662868370048,79.99881992993615,-15.837731174927551
2986835951172758016,76.2374328333895,-14.220142316280016
2986962120132034688,76.92931962265055,-13.894662633299566
3839256319408293248,140.21464628050293,-0.6733947848209778
3831884643701293184,153.13357569703217,0.3689479537278404
3840422145331706240,145.1078337411375,0.9204254012915332
3837609942479568512,140.72547682850575,-2.6376611606057336
3843636017819635968,136.62968695131346,1.2576777992170476
3834061470568945280,146.56119123399452,-0.0085217816803547
3830990156631488128,156.2033568709748,-0.3868626270674496
3831183705037343744,155.33715452933615,-0.2231228070910755
3827465912627964672,144.93058748626382,-1.5717432326874596
3842410101008766336,140.0377926426002,0.4761250356254802
3827551094712817920,146.3724777191185,-1.8417344730943257
3445627377093553792,80.40044393881976,28.688876907599496
3445224307302489856,87.03004683672411,32.2611083188085
3402900630118734976,84.55495313554822,20.929622826092167
5346072997378242176,169.4052384625879,-56.37371902761145
3402945263416868864,84.59696896986111,21.302588743966886
3401995633262033792,80.99192187202014,20.004318624973905
52639153540042496,62.62705993221415,21.525641973214714
655396998461176064,123.5785792882042,15.2774077330202
653782155180343040,123.27665208994524,14.495266433468746
3446907212922909568,79.79136912798927,31.008141566970483
48883840294734208,63.89322890975097,20.13774241558214
49380205369774848,64.12646087799084,21.11831365263042
56413781254648960,53.539108936825045,17.83394200783101
49588356665261440,59.48757508604783,17.555191105577787
56529573573742848,53.45603216472988,18.226046689580212
652986456654102144,126.23529675857444,16.609732997915447
6620463598819012352,338.1450258358862,-28.81552444050237
655117065376537472,120.05626014027654,15.955385367736763
6623944717057632896,339.7710395534127,-24.145016215636357
6629875585857523712,276.1700588446548,-64.56496718460201
6627811531948169088,339.74054992458485,-21.916562021152
6621226281931449088,337.78565498494106,-27.31994004013124
6628072562881501952,339.2116882786536,-21.530906941958783
6624889064401276032,334.0646755682644,-26.596925330965647
6628599709986486400,335.9746489575332,-21.907031221416187
5380875186098169600,176.53222552003947,-41.77914047842768
5380888380237386880,176.2981198835535,-42.06494403621748
6626845988940300800,333.7378775667032,-23.402104939809995
5383783355697619840,171.11430988290974,-40.64962653400723
5382402304672998528,174.1967083040353,-42.837104067731424
5381874809670867072,173.32328864913808,-44.4083704829053
5258359457299059968,150.7696226721558,-58.61268580063247
2057435161820637568,304.5404039734923,36.19654603160117
5383359326462771584,170.36393823684156,-41.50004889545112
5383477072990230144,170.06140631603657,-40.55517794763365
411443023552335360,16.405068945519055,55.28863062706539
5381500395897828864,178.06329162398086,-39.79362659415997
2057326546389416320,304.27355317826783,35.44876012823656
2672392285806848512,323.8579503574845,-3.969298109805736
6714149617368377728,287.4870613001127,-41.40097312129693
404562421520422016,14.5431097684772,51.26712213943073
2665225703379555456,347.9515631537228,7.108990556950427
2661055019549371648,349.92467023305306,5.765079018166888
2672205201326605056,321.77095053636174,-4.488203823995802
2661242516346686976,352.61249910194067,5.823593314972414
4143247473189638528,258.3280721283454,-10.321722268257648
404766410989951616,17.120893937363203,51.46840358493874
6799777212117787136,308.429168398953,-26.68075672947536
6798697422981741056,308.8845133829026,-27.95486625103872
6798046370361706624,306.6445292654124,-28.457848329947986
6799271058813651968,310.302954323468,-26.47058220819488
6802200604463648000,314.52870792540443,-26.75886293076245
6799640838318191232,307.62762587095915,-27.28503114827112
4714951635112582400,32.81199133091573,-58.61136132308487
4711565418472312960,27.870550917535763,-63.306797961351286
4705802259555447424,17.35936077279712,-65.45751180454405
4711910351590913664,21.108882375231985,-64.65512422826015
4705980238705783424,16.414099980288526,-65.66265910795339
4706208219864049152,18.96237630652164,-64.08342237353176
4716540090112967808,20.786363443589483,-61.0370366121706
4713161703196759808,31.878264815341492,-62.46603391458648
4713767602823355264,35.982858135025786,-60.43823351161647
4704794488429232000,20.780177817557668,-66.48863605770677
4717695706897906432,28.77504687447477,-59.01822695115365
4707689021509627008,0.5337651496271612,-66.84294824113688
4719398201870184960,31.25647101839972,-55.82228707103007
4719760486655533568,29.472904216387416,-54.718079381651656
4719890679999787648,45.47483746987969,-65.29156362834054
6453746879788705664,309.26262343403965,-62.8048446950557
6450705252671330816,312.6325265860625,-63.325753661308745
6449449030570235520,314.2074630421212,-65.25982860186876
6449487582198096000,314.7398018186229,-64.85172402373188
6449702571080675840,314.78346875928474,-63.87821317217752
6450005349094365568,316.1449781240284,-63.96658856117986
230998944800258944,58.76214015382295,41.75512441268603
229425333202727936,64.14596736839403,43.00292659076122
2097623888058972544,279.4599506335694,37.68705719274485
2099495669167758464,289.1763476745933,38.915555223134255
4657770128489625472,85.80169266287233,-68.59434488432578
6901281166361081344,309.092303416253,-11.490024870784303
2099216260073298944,287.1288167129908,38.22876006574508
2099257423039264000,288.459659622534,37.64914193074205
6903297606261527424,309.94033834699496,-9.37510000150376
6902550247592032128,314.16601740230215,-9.658002527564232
6901620056460336768,308.8085747327532,-10.339013316905358
6904408216086351360,305.99871019087897,-10.657864560575524
5346420649231714688,170.9494120256581,-55.12235299166611
213812577326847872,82.0551754490495,50.311284239742506
5588403676519712640,113.92571486725244,-34.29719241426475
215425324660500864,83.57236141114544,51.30724886825152
2894775904163476992,96.78077191056622,-30.59470062687115
2892174047338462848,96.1952023906774,-33.216218232076805
2895124140113708160,97.11560551074398,-29.71713301842609
2892493386744149504,94.45061351415566,-33.49526980590921
6591821110461926144,328.1060211067822,-32.65253503527798
6587352493343719936,331.27403916501146,-35.17954628802816
6592228857477147264,324.5609307234869,-33.50602374005408
2895534631612896000,97.70927674314288,-29.2071430426446
6598553974209720192,336.3515187591731,-35.814716898894346
6598562289266484480,336.48455113104313,-35.66139272988112
6587569406371659776,330.7834577361143,-34.6441563382797
6590087665956552960,322.8748992376506,-35.72790760661109
6590198265659147136,321.1608160070384,-35.9911262011729
6598965088479173888,333.7140810316517,-36.18773770945391
6590315574102952960,321.9862257214438,-35.59821314021494
6587956949860876800,326.9427186191636,-35.699716308025174
6599093628260468224,334.2050690442507,-35.77815247714522
6597106153619823488,339.20802870726703,-35.234396338552855
